timestamp,equipment_id,field_id,crop_type,operational_state,engine_rpm,engine_load_pct,fuel_consumption_lh,engine_hours,hydraulic_pressure_bar,vibration_ms2,gps_speed_kmh,battery_voltage_v,ambient_temp_c,humidity_pct,soil_moisture_pct,soil_ph,nitrogen_ppm,rainfall_mm,alarm_flag
2024-02-02 05:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2253.5,67.2,12.57,2023.0,160.7,4.87,10.6,12.4,10.9,84.7,44.7,6.52,196.7,0.29,0
2024-02-02 06:00:00,IRRIGATOR_01,FIELD_C,Barley,IDLE,856.8,19.7,4.22,2024.0,13.7,1.07,0.3,12.7,11.1,83.2,41.7,6.75,161.2,0.12,0
2024-02-02 07:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2223.5,68.2,12.1,2025.0,170.6,4.02,7.6,12.35,7.8,77.2,44.5,6.9,141.5,0.17,0
2024-02-02 08:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2117.6,89.1,16.51,2026.0,186.9,4.74,7.4,12.67,7.9,76.4,41.3,6.23,171.3,0.21,0
2024-02-02 09:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,800.6,8.5,2.65,2027.0,10.1,0.9,0.1,12.38,8.3,79.4,40.5,6.57,160.7,0.84,0
2024-02-02 10:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2223.2,70.4,12.66,2028.0,181.9,4.34,8.5,13.35,3.4,88.0,48.0,6.59,188.1,0.14,0
2024-02-02 11:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2129.3,53.8,9.02,2029.0,194.2,6.39,10.7,13.02,5.4,68.7,41.3,6.24,171.5,0.07,0
2024-02-02 12:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2330.4,93.2,16.48,2030.0,179.5,7.25,8.4,12.87,3.2,80.0,46.5,6.1,195.2,0.29,0
2024-02-02 13:00:00,TRACTOR_02,FIELD_B,Maize,MAINTENANCE,862.7,19.2,3.69,2031.0,13.6,1.04,0.1,12.71,3.8,82.3,42.6,7.11,187.2,0.09,0
2024-02-02 14:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2211.3,50.0,8.17,2032.0,182.1,3.19,7.5,12.6,0.0,84.0,47.3,6.33,203.3,0.1,0
2024-02-02 15:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2068.1,81.9,14.36,2033.0,188.3,5.44,8.6,12.12,2.1,82.1,45.3,6.33,198.2,0.07,0
2024-02-02 16:00:00,TRACTOR_01,FIELD_A,Wheat,FAULT,0.0,0.0,0.0,2034.0,19.8,0.87,0.1,12.72,0.9,74.5,45.8,6.4,210.8,0.26,1
2024-02-02 17:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2245.7,62.7,11.34,2035.0,174.2,4.79,8.4,12.31,-0.3,81.0,46.8,6.7,153.4,0.14,0
2024-02-02 18:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2032.4,81.3,15.53,2036.0,217.0,4.37,5.9,12.45,0.7,80.0,44.3,6.31,212.5,0.11,0
2024-02-02 19:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2224.6,50.0,9.34,2037.0,164.1,3.95,6.5,12.26,1.1,76.0,41.6,6.19,239.7,0.71,0
2024-02-02 20:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2168.1,64.9,11.13,2038.0,175.6,5.03,8.2,11.95,-0.0,88.5,46.0,6.56,217.6,0.04,0
2024-02-02 21:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,708.3,14.3,4.51,2039.0,24.9,0.27,0.2,12.34,1.3,81.9,48.3,6.78,134.5,0.12,0
2024-02-02 22:00:00,IRRIGATOR_01,FIELD_C,Barley,IDLE,797.0,22.0,3.95,2040.0,26.7,0.4,0.0,12.62,0.9,77.8,44.7,6.68,230.6,0.07,0
2024-02-02 23:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,735.9,19.1,2.6,2041.0,17.7,0.57,0.3,11.81,2.1,91.8,45.3,6.25,203.7,0.7,0
2024-02-03 00:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,937.9,13.3,1.87,2042.0,26.4,0.8,0.1,12.61,8.0,81.8,43.9,6.06,211.3,0.43,0
2024-02-03 01:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,964.0,13.0,1.82,2043.0,19.7,1.06,0.1,13.16,5.8,82.6,47.0,6.11,155.4,0.45,0
2024-02-03 02:00:00,IRRIGATOR_01,FIELD_C,Barley,IDLE,790.1,19.8,2.89,2044.0,23.5,1.26,0.3,12.46,7.4,78.2,42.1,6.63,135.6,0.3,0
2024-02-03 03:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,917.1,21.7,4.16,2045.0,19.6,0.67,0.4,12.85,8.3,72.9,37.5,6.71,225.2,0.11,0
2024-02-03 04:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,965.1,16.6,1.65,2046.0,18.8,0.99,0.3,12.36,10.0,73.8,42.0,6.31,165.4,0.19,0
2024-02-03 05:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,796.7,18.3,3.79,2047.0,17.5,0.9,0.3,13.42,8.6,73.0,42.8,6.28,154.5,0.05,0
2024-02-03 06:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2142.6,91.6,16.9,2048.0,205.1,3.66,8.1,12.7,9.0,76.9,42.6,6.02,132.1,0.22,0
2024-02-03 07:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2221.9,64.9,11.45,2049.0,180.2,4.44,7.6,12.57,11.6,69.5,41.1,6.47,127.0,0.74,0
2024-02-03 08:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2046.0,74.7,13.9,2050.0,165.6,4.14,6.3,12.32,6.2,84.5,43.8,6.77,180.0,0.09,0
2024-02-03 09:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2134.5,74.4,12.85,2051.0,208.6,3.97,6.1,12.53,8.8,74.5,41.0,6.23,207.8,0.06,0
2024-02-03 10:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2152.0,72.9,12.7,2052.0,188.8,3.35,7.1,12.54,5.7,83.5,41.8,6.92,189.1,0.14,0
2024-02-03 11:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2013.0,67.7,12.46,2053.0,189.6,4.65,7.1,12.5,2.2,77.4,44.5,6.08,175.7,0.42,0
2024-02-03 12:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,885.4,12.8,2.2,2054.0,25.7,0.84,0.5,12.16,4.7,82.6,44.1,6.18,221.0,0.15,0
2024-02-03 13:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,852.4,15.3,2.44,2055.0,15.7,0.72,0.1,12.35,1.3,75.4,45.7,6.44,225.2,0.12,0
2024-02-03 14:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2146.7,94.8,17.01,2056.0,158.9,4.83,8.0,12.85,-0.3,78.9,44.0,6.56,151.9,0.15,0
2024-02-03 15:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,822.2,5.7,1.69,2057.0,16.3,0.2,0.1,12.36,6.5,77.4,44.0,6.4,185.8,0.35,0
2024-02-03 16:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2600.0,67.5,12.79,2058.0,170.4,4.87,7.3,13.12,1.6,83.5,45.5,6.61,183.8,0.01,0
2024-02-03 17:00:00,TRACTOR_02,FIELD_B,Maize,FAULT,0.0,0.0,0.21,2059.0,14.4,0.73,0.0,13.11,1.2,77.0,47.3,6.59,170.6,0.38,1
2024-02-03 18:00:00,IRRIGATOR_01,FIELD_C,Barley,IDLE,871.0,15.0,2.52,2060.0,24.2,0.8,0.1,12.27,-0.2,91.0,47.3,6.97,194.0,0.27,0
2024-02-03 19:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,960.1,9.0,1.88,2061.0,16.7,0.94,0.3,12.27,-2.3,86.1,51.1,6.53,224.7,0.42,0
2024-02-03 20:00:00,TRACTOR_01,FIELD_A,Wheat,FAULT,0.0,0.0,0.0,2062.0,14.5,0.83,0.2,11.95,0.2,83.6,47.9,6.37,119.4,0.31,1
2024-02-03 21:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,695.3,15.1,3.3,2063.0,22.2,1.03,0.0,13.36,0.6,78.3,51.6,6.66,187.0,0.27,0
2024-02-03 22:00:00,IRRIGATOR_01,FIELD_C,Barley,IDLE,976.8,16.2,3.39,2064.0,14.7,0.76,0.2,12.56,-1.5,86.4,48.8,5.79,184.5,0.05,0
2024-02-03 23:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2391.8,69.5,13.48,2065.0,173.0,4.87,8.1,12.52,7.2,87.0,47.3,5.95,172.7,0.74,0
2024-02-04 00:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2311.2,60.9,10.56,2066.0,183.7,3.34,2.2,12.58,4.8,74.0,40.2,6.86,203.0,0.28,0
2024-02-04 01:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,723.8,14.4,2.13,2067.0,24.3,0.62,0.3,12.76,4.6,78.7,46.3,6.28,172.0,0.3,0
2024-02-04 02:00:00,IRRIGATOR_01,FIELD_C,Barley,IDLE,838.9,14.1,2.81,2068.0,25.1,1.18,0.3,12.07,7.8,78.6,44.6,6.18,158.2,0.06,0
2024-02-04 03:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,690.3,14.7,2.51,2069.0,18.5,0.72,0.3,12.77,5.8,78.6,44.0,6.67,203.9,0.5,0
2024-02-04 04:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,806.4,15.2,3.24,2070.0,19.6,0.78,0.1,12.98,7.5,71.6,37.2,6.45,142.0,0.46,0
2024-02-04 05:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,735.2,10.8,2.6,2071.0,22.3,0.8,0.1,12.68,12.9,74.6,32.9,6.88,159.0,0.01,0
2024-02-04 06:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2098.5,87.7,16.64,2072.0,207.2,3.88,9.5,12.67,9.0,84.9,43.4,6.33,154.7,0.95,0
2024-02-04 07:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2173.9,74.5,13.44,2073.0,183.1,3.67,6.7,12.28,9.8,76.7,40.1,7.01,230.9,0.21,0
2024-02-04 08:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2497.2,81.0,15.02,2074.0,179.0,4.52,7.4,13.01,9.5,71.0,36.8,6.36,184.4,0.01,0
2024-02-04 09:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,684.0,17.0,2.8,2075.0,19.6,1.11,0.4,12.73,8.2,73.8,43.7,6.87,138.5,0.28,0
2024-02-04 10:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2330.4,68.7,12.47,2076.0,163.2,5.51,9.3,12.34,6.4,89.8,39.2,6.53,187.6,0.04,0
2024-02-04 11:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2281.0,69.9,12.56,2077.0,188.7,6.96,9.7,12.73,10.8,72.7,36.3,6.17,146.2,0.2,0
2024-02-04 12:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2241.0,68.1,12.2,2078.0,188.0,4.19,7.9,12.95,3.5,87.2,51.4,6.47,188.5,0.54,0
2024-02-04 13:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2216.3,74.7,14.36,2079.0,184.3,4.5,6.2,12.17,1.9,74.2,46.2,6.54,139.8,0.16,0
2024-02-04 14:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2334.6,67.4,11.46,2080.0,192.5,5.23,7.7,12.98,3.5,76.8,43.3,6.46,134.0,0.34,0
2024-02-04 15:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2307.8,76.4,13.75,2081.0,163.1,4.44,5.6,12.6,-1.1,86.7,42.0,6.19,201.4,0.26,0
2024-02-04 16:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2239.6,76.0,13.71,2082.0,177.6,4.45,5.0,12.7,2.7,75.9,42.3,7.07,161.1,0.34,0
2024-02-04 17:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2095.9,74.1,13.66,2083.0,194.9,3.48,8.1,12.33,-0.2,77.7,43.5,6.6,217.7,0.09,0
2024-02-04 18:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2257.8,74.2,12.81,2084.0,159.6,3.64,6.5,11.97,0.3,84.2,45.1,5.62,113.8,0.62,0
2024-02-04 19:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2189.9,66.3,11.78,2085.0,169.7,6.81,8.9,12.71,0.8,78.6,44.2,6.58,197.3,0.15,0
2024-02-04 20:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2153.8,69.2,12.16,2086.0,193.2,3.96,6.8,12.26,-0.0,84.0,42.5,6.7,165.2,0.34,0
2024-02-04 21:00:00,TRACTOR_02,FIELD_B,Maize,FAULT,0.0,0.0,0.0,2087.0,22.8,0.53,0.4,12.11,3.3,76.2,41.1,5.7,202.0,0.03,1
2024-02-04 22:00:00,IRRIGATOR_01,FIELD_C,Barley,IDLE,878.1,21.7,4.49,2088.0,19.7,0.48,0.1,12.28,3.8,77.5,38.4,6.22,167.4,0.02,0
2024-02-04 23:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,703.8,14.7,1.91,2089.0,23.7,0.91,0.1,12.87,4.7,80.4,37.2,6.87,198.3,0.0,0
2024-02-05 00:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,640.6,8.4,0.71,2090.0,17.6,1.01,0.2,12.94,2.1,77.1,40.0,6.56,171.7,0.15,0
2024-02-05 01:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2219.7,64.9,12.16,2091.0,218.1,4.29,7.2,13.03,5.7,72.5,41.0,6.56,182.9,0.05,0
2024-02-05 02:00:00,IRRIGATOR_01,FIELD_C,Barley,IDLE,875.9,13.5,2.26,2092.0,34.3,0.54,0.5,12.97,7.4,76.2,41.3,6.02,219.3,0.06,0
2024-02-05 03:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,765.8,18.8,3.23,2093.0,30.2,0.65,0.4,12.36,12.1,72.6,42.5,6.16,181.7,0.33,0
2024-02-05 04:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,776.9,13.7,2.33,2094.0,28.1,1.0,0.4,12.27,6.6,77.4,43.8,5.96,161.2,0.07,0
2024-02-05 05:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2197.4,86.5,16.11,2095.0,171.3,4.83,9.0,12.8,8.7,79.8,44.7,5.74,151.3,0.45,0
2024-02-05 06:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2072.9,66.7,11.73,2096.0,187.6,4.7,5.5,12.75,12.3,76.6,40.5,5.5,194.7,0.44,0
2024-02-05 07:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2332.6,89.0,16.32,2097.0,144.3,4.14,8.0,12.86,8.1,84.4,44.7,7.33,213.7,0.31,0
2024-02-05 08:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,648.6,12.8,1.73,2098.0,31.4,0.74,0.3,12.82,8.1,71.3,35.4,6.21,200.1,0.03,0
2024-02-05 09:00:00,TRACTOR_02,FIELD_B,Maize,MAINTENANCE,832.1,10.0,1.97,2099.0,19.0,1.14,0.3,12.62,12.0,78.3,44.1,6.61,232.3,0.71,0
2024-02-05 10:00:00,IRRIGATOR_01,FIELD_C,Barley,IDLE,823.0,19.7,4.0,2100.0,26.1,0.82,0.1,12.92,8.4,85.3,41.9,6.95,188.9,0.13,0
2024-02-05 11:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,879.6,20.2,4.34,2101.0,15.7,0.58,0.2,12.64,8.1,82.2,46.0,6.56,163.2,0.45,0
2024-02-05 12:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2165.7,69.5,11.74,2102.0,159.0,4.23,11.1,12.98,6.6,79.9,34.3,6.46,220.9,0.0,0
2024-02-05 13:00:00,TRACTOR_02,FIELD_B,Maize,MAINTENANCE,780.8,13.0,2.19,2103.0,23.2,0.22,0.5,12.37,4.1,83.3,49.7,6.64,139.6,1.2,0
2024-02-05 14:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2427.7,76.5,14.57,2104.0,187.1,6.19,4.2,12.12,2.8,82.8,39.3,7.32,155.8,0.1,0
2024-02-05 15:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,1970.5,71.7,13.37,2105.0,170.5,4.66,3.8,12.55,3.4,81.7,47.3,6.52,182.3,0.1,0
2024-02-05 16:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2044.3,77.2,13.8,2106.0,174.5,4.78,10.2,12.56,-0.9,74.8,43.1,5.92,149.3,0.08,0
2024-02-05 17:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2262.0,85.6,15.41,2107.0,201.7,3.64,5.9,12.47,3.8,85.2,46.2,6.06,196.2,0.5,0
2024-02-05 18:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2112.0,78.7,14.31,2108.0,174.0,3.65,7.3,12.24,-0.9,86.2,48.2,6.12,167.0,1.03,0
2024-02-05 19:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,1972.2,73.6,13.06,2109.0,189.3,3.47,10.1,12.53,2.3,83.1,47.2,6.42,211.7,0.03,0
2024-02-05 20:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2506.0,77.2,14.17,2110.0,151.6,4.39,8.4,12.31,1.8,77.1,44.8,6.02,194.7,0.02,0
2024-02-05 21:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2049.8,91.2,16.66,2111.0,187.1,2.84,12.4,12.33,0.5,92.9,50.5,6.26,236.8,0.33,0
2024-02-05 22:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2170.6,67.8,11.65,2112.0,178.6,5.25,9.8,12.36,3.6,83.7,41.6,6.43,127.1,0.07,0
2024-02-05 23:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,655.4,22.8,3.86,2113.0,17.2,0.54,0.3,12.03,4.1,75.7,40.3,6.89,194.2,0.02,0
2024-02-06 00:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,831.2,24.7,4.22,2114.0,12.5,1.21,0.3,12.53,1.7,87.9,42.7,6.14,184.0,0.1,0
2024-02-06 01:00:00,TRACTOR_02,FIELD_B,Maize,MAINTENANCE,802.6,7.5,1.22,2115.0,18.8,0.72,0.4,12.75,6.4,87.9,45.9,6.73,183.7,0.51,0
2024-02-06 02:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2076.0,63.2,11.51,2116.0,183.0,5.66,7.3,12.27,5.3,79.8,44.9,6.59,167.5,0.01,0
2024-02-06 03:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2151.1,63.5,11.52,2117.0,189.0,4.46,9.4,12.97,9.8,71.5,37.4,6.77,189.8,0.06,0
2024-02-06 04:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,706.2,12.7,1.93,2118.0,24.1,0.61,0.1,12.35,9.3,79.1,39.1,5.54,120.9,0.12,0
2024-02-06 05:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,884.1,17.0,3.73,2119.0,21.3,0.67,0.5,12.59,11.8,76.1,41.3,5.78,119.9,0.06,0
2024-02-06 06:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2024.8,74.4,13.39,2120.0,181.8,5.51,5.9,12.38,8.9,94.1,46.7,5.88,155.1,0.5,0
2024-02-06 07:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,761.4,11.1,2.73,2121.0,21.0,1.4,0.4,12.19,7.5,72.6,40.0,7.04,119.6,0.02,0
2024-02-06 08:00:00,TRACTOR_01,FIELD_A,Wheat,MAINTENANCE,749.5,16.5,3.69,2122.0,18.5,0.84,0.4,12.44,7.4,84.6,37.9,6.18,191.5,0.03,0
2024-02-06 09:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2198.7,77.3,13.38,2123.0,177.0,7.62,6.5,12.39,12.8,76.6,45.0,6.03,150.0,0.7,0
2024-02-06 10:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2026.0,87.8,15.56,2124.0,198.2,4.85,7.4,12.56,13.8,72.2,35.0,6.45,177.6,0.27,0
2024-02-06 11:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2005.3,80.5,14.28,2125.0,168.6,4.43,7.0,12.69,10.6,74.3,43.4,7.32,188.4,0.34,0
2024-02-06 12:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2068.8,68.5,12.49,2126.0,175.9,4.8,8.4,13.19,2.2,79.0,38.1,6.22,174.7,0.15,0
2024-02-06 13:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2054.4,85.1,15.68,2127.0,154.4,5.35,7.4,12.7,1.2,80.2,49.8,6.23,199.3,1.87,0
2024-02-06 14:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2137.9,74.7,13.52,2128.0,191.9,6.06,9.9,12.64,0.6,80.6,43.9,6.88,165.2,0.06,0
2024-02-06 15:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2053.2,80.0,14.12,2129.0,154.1,3.65,14.2,12.53,3.3,73.8,42.3,6.59,177.4,0.31,0
2024-02-06 16:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2304.3,79.2,15.08,2130.0,180.0,4.17,7.7,12.17,5.1,72.1,47.3,6.49,164.0,0.02,0
2024-02-06 17:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2082.6,70.8,12.52,2131.0,192.5,3.72,7.0,12.7,2.2,80.5,44.6,6.31,207.3,0.23,0
2024-02-06 18:00:00,IRRIGATOR_01,FIELD_C,Barley,MAINTENANCE,872.0,10.1,2.19,2132.0,13.0,0.93,0.0,12.39,0.6,88.5,44.3,6.61,139.1,0.03,0
2024-02-06 19:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2141.1,70.7,12.71,2133.0,148.3,4.75,4.7,12.6,-1.4,84.3,45.4,5.5,190.5,0.19,0
2024-02-06 20:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,719.0,12.7,2.25,2134.0,12.0,0.44,0.3,12.48,0.4,80.4,42.7,6.6,225.3,0.06,0
2024-02-06 21:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,796.4,13.1,2.69,2135.0,18.1,0.67,0.3,11.77,1.9,97.4,49.8,5.99,193.4,0.01,0
2024-02-06 22:00:00,IRRIGATOR_01,FIELD_C,Barley,IDLE,645.6,8.5,2.3,2136.0,24.2,0.83,0.2,12.51,4.5,68.1,42.2,7.08,161.2,0.06,0
2024-02-06 23:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,752.3,17.7,3.34,2137.0,20.8,0.73,0.3,12.48,3.0,85.4,49.8,6.91,189.2,0.16,0
2024-02-07 00:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,934.8,11.6,1.84,2138.0,10.8,1.28,0.1,12.8,6.2,74.2,40.9,6.8,159.5,0.29,0
2024-02-07 01:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,649.4,14.4,3.33,2139.0,16.8,1.3,0.3,12.86,7.2,79.8,43.5,7.29,211.8,0.45,0
2024-02-07 02:00:00,IRRIGATOR_01,FIELD_C,Barley,IDLE,766.0,20.0,3.85,2140.0,22.0,0.89,0.2,12.75,8.1,75.5,43.7,7.56,192.9,1.12,0
2024-02-07 03:00:00,HARVESTER_01,FIELD_D,Potato,MAINTENANCE,740.8,17.9,3.31,2141.0,18.9,0.51,0.2,12.46,8.1,74.2,40.1,6.49,184.1,0.24,0
2024-02-07 04:00:00,TRACTOR_01,FIELD_A,Wheat,IDLE,1000.0,11.9,2.66,2142.0,22.1,0.93,0.5,12.74,10.0,79.1,41.5,6.51,221.5,0.36,0
2024-02-07 05:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,746.2,20.2,3.8,2143.0,20.6,0.67,0.2,12.47,10.0,79.2,46.4,6.78,181.3,0.14,0
2024-02-07 06:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2076.2,50.8,10.37,2144.0,170.2,4.51,5.9,12.63,8.8,76.6,45.9,6.74,135.4,0.2,0
2024-02-07 07:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2067.1,56.5,10.17,2145.0,179.6,4.68,4.1,12.96,12.0,70.7,42.2,5.54,181.0,0.63,0
2024-02-07 08:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2269.0,85.7,16.0,2146.0,175.6,4.19,4.6,12.68,12.9,77.9,36.0,6.38,170.8,0.08,0
2024-02-07 09:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2156.9,90.6,16.53,2147.0,161.9,4.33,10.0,13.22,9.3,77.9,43.9,6.13,178.3,0.56,0
2024-02-07 10:00:00,IRRIGATOR_01,FIELD_C,Barley,IDLE,711.4,18.9,3.62,2148.0,20.9,0.8,0.2,12.9,7.8,72.2,41.5,6.66,194.1,0.39,0
2024-02-07 11:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2387.6,71.4,12.67,2149.0,181.0,3.52,7.7,12.34,8.2,68.6,39.3,6.67,200.1,0.17,0
2024-02-07 12:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2396.4,58.1,10.28,2150.0,181.9,4.79,9.4,12.5,5.8,82.1,45.1,6.5,146.6,0.17,0
2024-02-07 13:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2300.7,70.4,12.92,2151.0,196.4,5.21,7.5,12.48,6.4,75.8,38.7,6.21,179.7,0.04,0
2024-02-07 14:00:00,IRRIGATOR_01,FIELD_C,Barley,IDLE,767.2,9.1,1.2,2152.0,17.4,0.9,0.1,12.52,3.1,82.4,45.1,6.27,173.2,0.35,0
2024-02-07 15:00:00,HARVESTER_01,FIELD_D,Potato,ACTIVE,2289.7,80.3,14.17,2153.0,164.6,6.34,6.8,12.69,3.0,94.7,45.9,7.23,185.5,0.25,0
2024-02-07 16:00:00,TRACTOR_01,FIELD_A,Wheat,MAINTENANCE,778.7,24.7,4.45,2154.0,23.1,0.87,0.5,12.28,4.5,85.8,46.4,5.53,191.7,0.4,0
2024-02-07 17:00:00,TRACTOR_02,FIELD_B,Maize,ACTIVE,2444.5,84.1,15.76,2155.0,170.9,3.77,10.5,12.49,3.1,78.8,40.0,7.71,177.1,0.04,0
2024-02-07 18:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,2260.6,91.4,16.49,2156.0,166.3,4.66,8.7,12.45,0.1,76.5,50.0,7.24,142.6,0.02,0
2024-02-07 19:00:00,HARVESTER_01,FIELD_D,Potato,IDLE,800.9,15.9,2.89,2157.0,17.3,0.23,0.3,12.54,2.7,90.7,46.9,6.43,176.4,0.72,0
2024-02-07 20:00:00,TRACTOR_01,FIELD_A,Wheat,ACTIVE,2219.1,95.0,16.57,2158.0,184.8,4.54,8.9,13.08,-1.1,83.6,45.8,6.75,214.1,0.16,0
2024-02-07 21:00:00,TRACTOR_02,FIELD_B,Maize,IDLE,748.4,15.5,3.64,2159.0,17.8,0.36,0.4,12.44,1.4,92.2,40.9,6.45,145.7,0.16,0
2024-02-07 22:00:00,IRRIGATOR_01,FIELD_C,Barley,ACTIVE,1984.9,64.2,12.11,2160.0,172.0,5.04,8.8,12.26,4.6,75.3,41.6,6.43,220.0,0.32,0
